"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Net Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Revenue";"id";"cluster"
0.7924173269878152;0.3453794236449227;-0.09079732333607411;0.10094275858571546;0.060457993996845504;0.7410133611388905;-0.08479022495047144;0.26385921094144266;104;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.10130455536612243;-0.0918481291964889;-0.1299501513346667;-0.15986605933575876;-0.12031536903092772;-0.288686795218553;105;"cluster_0"
0.07753679010150856;0.2116681510312845;-0.12207161020975714;-0.0589900632980067;-0.13601926285824253;-0.17752956109513945;-0.12378128084229874;-0.13082454824936504;106;"cluster_0"
-0.32547122902645337;-0.3056696033298343;1.3221394175427603;1.0022454148990827;2.0958219189197917;1.609785170797583;2.1449432722664143;0.5679047589375279;107;"cluster_0"
-0.32547122902645337;-0.3056696033298343;0.7063365769443419;0.19725890087265022;0.9871822998014592;0.8998121202326713;0.9804271141244247;0.12107190382280182;108;"cluster_0"
-0.32547122902645337;-0.3056696033298343;1.9036712190056104;0.34050082253637676;1.5712219869912454;1.2519505148497094;1.5985232748256015;0.24473295581335908;109;"cluster_0"
-0.269917975045872;-0.29035930256651554;-0.1483505578810489;-0.09812825886212863;-0.1788217118208378;-0.2607569514702199;-0.15695487989208928;-0.263921600484457;110;"cluster_0"
-0.2690087990497539;-0.2968444598477666;-0.1725158834241125;-0.10002926993658398;-0.17891816808705321;-0.25156462655848794;-0.15901027306859333;-0.2890027200515277;111;"cluster_0"
-0.25193101800881623;-0.24837887307263926;-0.17500029719167703;-0.08587307278934157;-0.17486604939972142;-0.24691039671305826;-0.1551887509429251;-0.24001975158667904;112;"cluster_0"
-0.2949550269669507;-0.2599400459043072;-0.17405783230548683;-0.09275611984530253;-0.17968187119385906;-0.280918009969897;-0.153717540828005;-0.2846519447538594;113;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.17382848172887613;-0.08465045901510226;-0.1718304680749681;-0.23887807932538568;-0.1532857724016379;-0.29098815209351553;114;"cluster_0"
-0.1282341178153214;-0.10158849681433049;-0.1528931171407772;-0.08003954014932763;-0.1560642705217214;-0.21621132322984649;-0.1393792145240348;-0.2598063109276176;115;"cluster_0"
-0.3254590539981962;-0.3056619716911837;-0.17499226532019863;-0.09939478412050101;-0.18444748612105935;-0.27940131691114184;-0.15968804219616098;-0.3059137512699237;116;"cluster_0"
-0.325404524158555;-0.30563870686175804;-0.17497912634678914;-0.09937911220220676;-0.18442559810133322;-0.27938506936735474;-0.15966552197589043;-0.3058977769442597;117;"cluster_0"
-0.32547122902645337;-0.3056696033298343;2.272274437794341;0.871146042319859;2.227132977940143;1.2039637414610915;2.3863215542703173;0.5659412167707822;118;"cluster_0"
-0.32545238626671563;-0.30566090871413576;-0.17499365652888044;-0.09939506651321055;-0.18444215748287535;-0.27937339894371516;-0.15968761952069058;-0.30592494425597494;119;"cluster_0"
-0.2851005988670883;-0.2380759727124869;-0.17560734460964847;-0.12228600331419792;-0.17169710809053815;-0.25188233171086105;-0.1503817065793834;-0.2568792310788728;120;"cluster_0"
-0.3251008247847991;-0.3055208719092969;-0.17488419521310516;-0.09939294630230652;-0.1843803073956599;-0.279252520332618;-0.15963981288865892;-0.30579692070331377;121;"cluster_0"
-0.29521954746395335;-0.2863879251477765;-0.17383418571785303;-0.09265933862841168;-0.1674370896466394;-0.214853303188359;-0.15314988762531495;-0.28975906407197566;122;"cluster_0"
2.676186877383049;1.2499951269363803;0.4013862353746696;0.23164148171742022;0.2712897107413871;1.2982548884568672;0.047511505283942095;0.23151913630653148;123;"cluster_0"
-0.32547122902645337;-0.3056696033298343;0.7624986996493816;-0.08650001559046391;0.17450119979650128;0.020287636574513077;0.20260936269038468;-0.14380801554862033;124;"cluster_0"
-0.3254495814925955;-0.30564952114454436;-0.17499149050567284;-0.09936977862493956;-0.18444673876567494;-0.27940068667326695;-0.1596872891914752;-0.30587265398133195;125;"cluster_0"
