"sum(2020)_Basic EPS";"sum(2021)_Basic EPS";"sum(2022)_Basic EPS";"sum(2022)_Net Income";"sum(2022)_Total Assets";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Basic EPS"
0.09316225073281639;0.06524739388197263;0.14307413330047333;0.2759729887373911;-0.028470096116182095;-0.04868189348718172;-0.05949896200794764;0.13664964265938437
-0.10872881697797845;-0.25173863320939893;-0.24778793426962178;-0.14988983706164682;-0.12303527601916381;-0.11209356934557664;-0.29163415888376976;-0.2217045127224292
-0.09998900772264636;-0.24752364480031247;-0.2550628627692344;-0.16029834261684892;-0.18088569482767808;-0.15812893799661315;-0.30331969652133584;-0.22912804513146867
-0.10024827115681476;-0.21862586202483833;-0.2281456273206678;0.01561314650250099;0.31567640882624126;0.09372699947008215;0.5693027709675083;-0.2187688430879454
-0.09510621304580805;-0.2257132014500641;-0.16958245289878635;-0.12303995092508249;-0.038515737977600294;-0.013360577559826288;-0.2793176664022738;-0.11679650245104893
-0.10992547760578339;-0.2553689920516838;-0.2570469209510769;-0.16102666682839142;-0.18845717934722103;-0.16241962927111295;-0.30936425993056366;-0.23115263138205683
-0.06667365643200614;-0.26064366004581974;-0.25750988417364956;-0.16119364264812217;-0.17468840499255311;-0.15546237901118937;-0.2934621819130254;-0.23162505148723647
-0.3864751024787354;-0.2427143787617664;0.21582341829659932;-0.074348061563277;-0.13817396137165225;-0.1491069730616319;-0.13492691641723725;0.25137696170817586
0.28683203605661595;0.2801456500254256;0.3195242172728953;-0.0345026902462326;-0.16358306644136844;-0.15931449882032372;-0.19199511803808303;0.4387874117072901
0.6290518227346551;0.615866168751299;0.46720526581503113;0.39635568258562787;1.1338439246544905;1.2751073750131787;0.18187451527326384;0.3392108474387654
0.3185485961698843;0.17252777577690806;0.08272529461050518;0.21215150721449288;0.5632360172330724;0.6283309197893346;-0.046875192515950063;0.0992282906519991
-0.12781661632338864;-0.27574644286862227;-0.27159679117744484;-0.16900967111604545;-0.1829461169925043;-0.1594610797977111;-0.30810132740868884;-0.24599970969746743
-0.14939697432489388;-0.23929726868174683;-0.26508242338460997;-0.20049157363320544;-0.0664659639388391;-0.10717923430618846;-0.2766738293086796;-0.22372911247034902
-0.22041687289387113;-0.658842450728594;-0.3373356905284896;-0.25795576092690986;-0.06650005937258152;-0.058266203432485605;-0.27418447858215317;-0.3130814480118784
