"symbol";"account";"type";"2020";"2021";"2022";"2023"
"INKP";"Total Liabilities Net Minority Interest";"BS";4.23961E9;4.2135E9;4.035517E9;4.125086E9
"INKP";"Total Non Current Assets";"BS";4.154684E9;4.276317E9;4.164164E9;4.501305E9
"INKP";"Total Non Current Liabilities Net Minority Interest";"BS";2.316744E9;1.948379E9;1.795674E9;2.002533E9
"INKP";"Total Revenue";"IS";2.986033E9;3.516586E9;4.002632E9;3.479018E9
"INPC";"Accounts Payable";"BS";1.12512E11;5.177E10;5.6731E10;5.6731E10
"INPC";"Basic EPS";"IS";1.35;-8.31;2.72;2.72
"INPC";"Capital Expenditure";"CF";-1.6616E10;-2.5699E10;-1.8802E10;-1.8802E10
"INPC";"Cash And Cash Equivalents";"BS";2.878518E12;4.512234E12;4.991434E12;4.991434E12
"INPC";"Cash Flowsfromusedin Operating Activities Direct";"CF";5.121893E12;-3.03436E12;6.04832E11;6.04832E11
"INPC";"End Cash Position";"CF";2.869279E12;4.50313E12;4.982095E12;4.982095E12
"INPC";"Net Income";"IS";2.1371E10;-1.68063E11;5.4997E10;5.4997E10
"INPC";"Operating Expense";"IS";7.76585E11;7.23857E11;8.11972E11;8.11972E11
"INPC";"Total Assets";"BS";3.0526965E13;2.612782E13;2.5437633E13;2.5437633E13
"INPC";"Total Equity Gross Minority Interest";"BS";3.559535E12;3.953949E12;4.00437E12;4.00437E12
"INPC";"Total Liabilities Net Minority Interest";"BS";2.696743E13;2.2173871E13;2.1433263E13;2.1433263E13
"INPC";"Total Revenue";"IS";7.46337E11;1.072422E12;1.115488E12;1.115488E12
"INPP";"Accounts Payable";"BS";1.5000801719E10;8.8589957138E10;8.6841125521E10;9.5388890879E10
"INPP";"Accounts Receivable";"BS";3.6176821448E10;5.7407010847E10;6.0029363148E10;4.8702152515E10
"INPP";"Basic EPS";"IS";-42.87;-1.19;2.51;2.51
"INPP";"Capital Expenditure";"CF";-2.99729577575E11;-1.87056075636E11;-1.11033668691E11;-1.77907710568E11
"INPP";"Cash And Cash Equivalents";"BS";4.37631210362E11;5.18753168611E11;6.07088330065E11;4.19733777174E11
"INPP";"Cash Flowsfromusedin Operating Activities Direct";"CF";-1.1463193894E10;1.56319057299E11;3.37513573583E11;2.74300933052E11
"INPP";"Cost Of Revenue";"IS";1.49528838895E11;1.86092668691E11;3.78852386288E11;3.79012845541E11
"INPP";"Current Assets";"BS";7.4768236062E11;1.849220249359E12;2.077355068561E12;2.017187762591E12
"INPP";"Current Liabilities";"BS";2.03665590134E11;7.51378943714E11;6.63049526355E11;1.053375673182E12
"INPP";"End Cash Position";"CF";4.37631210362E11;5.18753168611E11;6.07088330065E11;4.19733777174E11
"INPP";"Gross Profit";"IS";2.47520770636E11;2.41584420695E11;5.7668879843E11;7.25698065461E11
"INPP";"Net Income";"IS";-4.79316910051E11;-1.3357691315E10;2.8074912606E10;1.05001789621E11
"INPP";"Operating Expense";"IS";3.02467106129E11;2.85781106772E11;4.09347018619E11;5.36515819836E11
"INPP";"Operating Income";"IS";-5.4946335493E10;-4.4196686077E10;1.67341779811E11;1.89182245625E11
"INPP";"Total Assets";"BS";7.649072105414E12;8.970902805805E12;9.163821178882E12;9.345250655467E12
"INPP";"Total Equity Gross Minority Interest";"BS";5.764007276262E12;5.696545248632E12;5.739889962764E12;5.92833295833E12
"INPP";"Total Liabilities Net Minority Interest";"BS";1.885064829152E12;3.274357557173E12;3.423931216118E12;3.416917697137E12
"INPP";"Total Non Current Assets";"BS";6.901389744794E12;7.121682556446E12;7.086466110321E12;7.328062892876E12
"INPP";"Total Non Current Liabilities Net Minority Interest";"BS";1.681399239018E12;2.522978613459E12;2.760881689763E12;2.363542023955E12
"INPP";"Total Revenue";"IS";3.97049609531E11;4.27677089386E11;9.55541184718E11;1.104710911002E12
"INPS";"Accounts Payable";"BS";8.38723404E9;6.1293165E9;4.970269286E9;4.358877045E9
"INPS";"Accounts Receivable";"BS";2.9764943109E10;2.8210311413E10;3.1889592257E10;2.7436116605E10
"INPS";"Basic EPS";"IS";-26.67;-48.03;-115.03;-115.03
"INPS";"Capital Expenditure";"CF";-1.251061607E9;-6.661582052E9;-1.075682703E9;-3.617488666E9
"INPS";"Cash And Cash Equivalents";"BS";2.291779063E9;8.65884245E8;2.413488485E9;1.19560899E9
"INPS";"Cash Flowsfromusedin Operating Activities Direct";"CF";6.6155905582E10;4.0335944233E10;-7.936686565E9;-9.71074912E9
"INPS";"Cost Of Revenue";"IS";2.06493445865E11;2.32939892559E11;2.44796951492E11;2.36541640657E11
"INPS";"Current Assets";"BS";4.6267175738E10;3.8529570168E10;3.9833266109E10;3.3086858276E10
"INPS";"Current Liabilities";"BS";1.95683515705E11;2.9568503274E11;2.44381734232E11;2.32780615747E11
"INPS";"End Cash Position";"CF";2.291779063E9;8.65884245E8;2.413488485E9;1.19560899E9
"INPS";"Gross Profit";"IS";4.9173608393E10;4.358329156E10;3.7187120731E10;4.1261256248E10
"INPS";"Net Income";"IS";-1.7334483661E10;-3.1219795084E10;-7.4772124509E10;5.50883793E8
"INPS";"Operating Expense";"IS";3.7939674135E10;3.545012141E10;3.2011706145E10;3.8538672948E10
"INPS";"Operating Income";"IS";1.1233934258E10;8.13317015E9;5.175414586E9;2.7225833E9
"INPS";"Total Assets";"BS";4.53895243881E11;4.15503803268E11;3.10491319675E11;2.93286043387E11
"INPS";"Total Equity Gross Minority Interest";"BS";1.23348926996E11;9.3728111659E10;1.9348781292E10;2.0897336277E10
"INPS";"Total Liabilities Net Minority Interest";"BS";3.30546316885E11;3.21775691609E11;2.91142538383E11;2.7238870711E11
"INPS";"Total Non Current Assets";"BS";4.07628068143E11;3.769742331E11;2.70658053566E11;2.60199185111E11
"INPS";"Total Non Current Liabilities Net Minority Interest";"BS";1.3486280118E11;2.6090658869E10;4.6760804151E10;3.9608091363E10
"INPS";"Total Revenue";"IS";2.55667054258E11;2.76523184119E11;2.81984072223E11;2.77802896905E11
"INTA";"Accounts Payable";"BS";1.97211E11;2.14995E11;1.70175E11;4.55842E11
"INTA";"Accounts Receivable";"BS";1.71082E11;1.61091E11;9.448E10;4.11946E11
"INTA";"Basic EPS";"IS";-256.0;-123.0;-26.0;-12.0
"INTA";"Capital Expenditure";"CF";-8.46E8;-6.178E9;-2.351E9;-2.6401E10
"INTA";"Cash And Cash Equivalents";"BS";3.7799E10;3.0476E10;1.02917E11;1.00024E11
"INTA";"Cash Flowsfromusedin Operating Activities Direct";"CF";6.3391E10;-4.346E9;1.19248E11;8.3175E10
"INTA";"Cost Of Revenue";"IS";7.6465E11;5.75097E11;5.63033E11;8.52898E11
"INTA";"Current Assets";"BS";6.53858E11;4.9573E11;4.10578E11;8.28278E11
"INTA";"Current Liabilities";"BS";3.056088E12;3.133477E12;4.37671E11;8.2298E11
"INTA";"End Cash Position";"CF";3.7799E10;3.0476E10;1.02917E11;1.00024E11
"INTA";"Gross Profit";"IS";-8.3547E10;3.628E10;9.8276E10;2.28894E11
"INTA";"Net Income";"IS";-8.54236E11;-4.11328E11;-8.7005E10;-3.9903E10
"INTA";"Operating Expense";"IS";5.3874E11;2.22659E11;1.27687E11;1.77707E11
"INTA";"Operating Income";"IS";-6.22287E11;-1.86379E11;-2.9411E10;5.1187E10
"INTA";"Total Assets";"BS";2.888438E12;2.443057E12;2.186678E12;2.474964E12
"INTA";"Total Equity Gross Minority Interest";"BS";-1.24787E12;-1.689247E12;-1.866772E12;-1.931127E12
"INTA";"Total Liabilities Net Minority Interest";"BS";4.136308E12;4.132304E12;4.05345E12;4.406091E12
"INTA";"Total Non Current Assets";"BS";2.23458E12;1.947327E12;1.7761E12;1.646686E12
"INTA";"Total Non Current Liabilities Net Minority Interest";"BS";1.08022E12;9.98827E11;3.615779E12;3.583111E12
"INTA";"Total Revenue";"IS";6.81103E11;6.11377E11;6.61309E11;1.081792E12
"INTP";"Accounts Payable";"BS";1.580229E12;2.082752E12;1.834752E12;1.747439E12
"INTP";"Accounts Receivable";"BS";2.584652E12;2.586792E12;2.651672E12;2.741975E12
"INTP";"Basic EPS";"IS";490.69;486.79;529.44;568.41
"INTP";"Capital Expenditure";"CF";-6.83961E11;-5.69079E11;-8.78017E11;-5.55247E11
"INTP";"Cash And Cash Equivalents";"BS";7.697631E12;6.141267E12;4.525505E12;3.185373E12
"INTP";"Cash Flowsfromusedin Operating Activities Direct";"CF";3.538011E12;2.606707E12;2.401773E12;3.485045E12
"INTP";"Cost Of Revenue";"IS";9.07077E12;9.645624E12;1.118512E13;1.2103031E13
"INTP";"Current Assets";"BS";1.2299306E13;1.1336733E13;1.031209E13;9.228033E12
"INTP";"Current Liabilities";"BS";4.215956E12;4.646506E12;4.822152E12;7.368187E12
"INTP";"End Cash Position";"CF";7.697631E12;6.141267E12;4.525505E12;3.185373E12
"INTP";"Gross Profit";"IS";5.113552E12;5.126282E12;5.143158E12;5.846725E12
"INTP";"Net Income";"IS";1.806337E12;1.788496E12;1.842434E12;1.950266E12
"INTP";"Operating Expense";"IS";3.237607E12;3.055416E12;2.916676E12;3.564667E12
"INTP";"Operating Income";"IS";1.875945E12;2.070866E12;2.226482E12;2.282058E12
"INTP";"Total Assets";"BS";2.7344672E13;2.6136114E13;2.5706169E13;2.9649645E13
"INTP";"Total Equity Gross Minority Interest";"BS";2.2176248E13;2.0620964E13;1.9566906E13;2.0969511E13
"INTP";"Total Liabilities Net Minority Interest";"BS";5.168424E12;5.51515E12;6.139263E12;8.680134E12
"INTP";"Total Non Current Assets";"BS";1.5045366E13;1.4799381E13;1.5394079E13;2.0421612E13
"INTP";"Total Non Current Liabilities Net Minority Interest";"BS";9.52468E11;8.68644E11;1.317111E12;1.311947E12
"INTP";"Total Revenue";"IS";1.4184322E13;1.4771906E13;1.6328278E13;1.7949756E13
"IPCC";"Accounts Payable";"BS";5.9052319E10;7.8428203E10;9.2475125E10;4.5873129E10
"IPCC";"Accounts Receivable";"BS";6.5640252E10;5.1537369E10;6.5853462E10;6.1624447E10
"IPCC";"Basic EPS";"IS";-13.07;33.03;88.94;88.94
"IPCC";"Capital Expenditure";"CF";-1.8862318E10;-4.4642066E10;-3.2879633E10;-2.7239475E10
"IPCC";"Cash And Cash Equivalents";"BS";5.19655836E11;7.68869513E11;1.019760808E12;6.70181616E11
"IPCC";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.59011538E11;3.05237437E11;3.43943108E11;2.49113182E11
"IPCC";"Cost Of Revenue";"IS";2.80821575E11;3.18589633E11;3.79726574E11;4.08727911E11
"IPCC";"Current Assets";"BS";5.99961286E11;8.26945321E11;1.095977072E12;7.59121894E11
"IPCC";"Current Liabilities";"BS";1.34865783E11;1.71288589E11;6.3487141E11;2.0596785E11
"IPCC";"End Cash Position";"CF";5.19655836E11;7.68869513E11;1.019760808E12;6.70181616E11
"IPCC";"Gross Profit";"IS";7.5710582E10;1.98247317E11;3.46846685E11;3.26477029E11
"IPCC";"Net Income";"IS";-2.3773444E10;6.0056173E10;1.61724767E11;1.90854844E11
"IPCC";"Operating Expense";"IS";7.4912876E10;8.7224869E10;9.9189485E10;8.0605675E10
"IPCC";"Operating Income";"IS";7.97706E8;1.11022448E11;2.476572E11;2.45871354E11
"IPCC";"Total Assets";"BS";1.825052707E12;1.962877696E12;2.191828374E12;1.788314387E12
"IPCC";"Total Equity Gross Minority Interest";"BS";1.004936472E12;1.064992645E12;1.161970187E12;1.222866854E12
"IPCC";"Total Liabilities Net Minority Interest";"BS";8.20116235E11;8.97885051E11;1.029858187E12;5.65447533E11
"IPCC";"Total Non Current Assets";"BS";1.225091421E12;1.135932375E12;1.095851302E12;1.029192493E12
"IPCC";"Total Non Current Liabilities Net Minority Interest";"BS";6.85250452E11;7.26596462E11;3.94986777E11;3.59479683E11
"IPCC";"Total Revenue";"IS";3.56532157E11;5.1683695E11;7.26573259E11;7.3520494E11
"IPCM";"Accounts Payable";"BS";4.7085302E10;7.6499085E10;5.4103944E10;2.255917E10
"IPCM";"Accounts Receivable";"BS";1.33068615E11;6.5852766E10;1.22512366E11;4.211897E10
"IPCM";"Basic EPS";"IS";15.19;25.88;28.55;28.55
"IPCM";"Capital Expenditure";"CF";-1.783766E9;-1.06540901E11;-3.425613E9;-1.4522186E10
"IPCM";"Cash And Cash Equivalents";"BS";5.76203979E11;6.55637033E11;5.71726884E11;4.09000607E11
"IPCM";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.25575377E11;3.03448102E11;1.26482631E11;-1.6058379E10
"IPCM";"Cost Of Revenue";"IS";4.70486833E11;5.7234548E11;6.77621689E11;7.98761967E11
"IPCM";"Current Assets";"BS";8.24088586E11;8.54510663E11;9.19231604E11;8.89634394E11
"IPCM";"Current Liabilities";"BS";2.93766118E11;2.67260724E11;2.91390718E11;2.74584828E11
"IPCM";"End Cash Position";"CF";5.76203979E11;6.55637033E11;5.71726884E11;4.09000607E11
"IPCM";"Gross Profit";"IS";2.26073694E11;2.47815515E11;3.02546786E11;3.39775508E11
"IPCM";"Net Income";"IS";8.0234175E10;1.3658272E11;1.50654849E11;1.57661988E11
"IPCM";"Operating Expense";"IS";1.37208007E11;8.8170982E10;1.28552724E11;1.56012125E11
"IPCM";"Operating Income";"IS";8.8865687E10;1.59644533E11;1.73994062E11;1.83763383E11
"IPCM";"Total Assets";"BS";1.408289984E12;1.427875007E12;1.488208066E12;1.522134648E12
"IPCM";"Total Equity Gross Minority Interest";"BS";1.091647051E12;1.156412917E12;1.196519406E12;1.24051974E12
"IPCM";"Total Liabilities Net Minority Interest";"BS";3.16642933E11;2.7146209E11;2.9168866E11;2.81614908E11
"IPCM";"Total Non Current Assets";"BS";5.84201398E11;5.73364344E11;5.68976462E11;6.32500254E11
"IPCM";"Total Non Current Liabilities Net Minority Interest";"BS";2.2876815E10;4.201366E9;2.97942E8;7.03008E9
"IPCM";"Total Revenue";"IS";6.96560527E11;8.20160995E11;9.80168475E11;1.138537475E12
"IPOL";"Accounts Payable";"BS";1.2826383E7;1.5898683E7;1.0099245E7;6558069.0
"IPOL";"Accounts Receivable";"BS";4.8129202E7;6.0130888E7;5.5460989E7;5.0070388E7
"IPOL";"Basic EPS";"IS";0.0012;0.0014;4.9E-4;4.9E-4
"IPOL";"Capital Expenditure";"CF";-4177724.0;-1.0650461E7;-8146255.0;-2.1738719E7
"IPOL";"Cash And Cash Equivalents";"BS";2.8216321E7;2.0434212E7;1.2863521E7;1.4269681E7
"IPOL";"Cash Flowsfromusedin Operating Activities Direct";"CF";3.4931146E7;1427288.0;5854582.0;1.5055732E7
"IPOL";"Cost Of Revenue";"IS";1.53806806E8;1.87261078E8;1.8493718E8;1.59384819E8
"IPOL";"Current Assets";"BS";1.12610249E8;1.31282807E8;1.19637098E8;1.13934065E8
"IPOL";"Current Liabilities";"BS";8.6299066E7;9.3962976E7;8.2323398E7;8.4204424E7
"IPOL";"End Cash Position";"CF";2.8216321E7;2.0434212E7;1.2420084E7;1.4269681E7
"IPOL";"Gross Profit";"IS";4.40812E7;5.214624E7;4.2764398E7;3.4478003E7
"IPOL";"Net Income";"IS";7885331.0;8830371.0;3178662.0;285610.0
"IPOL";"Operating Expense";"IS";2.8263122E7;3.5053102E7;3.3235551E7;3.0365987E7
"IPOL";"Operating Income";"IS";1.5818078E7;1.7093138E7;9528847.0;4112016.0
"IPOL";"Total Assets";"BS";2.80515335E8;2.99122566E8;2.80534499E8;2.84075431E8
"IPOL";"Total Equity Gross Minority Interest";"BS";1.75892359E8;1.84333533E8;1.77918699E8;1.76972503E8
"IPOL";"Total Liabilities Net Minority Interest";"BS";1.04622976E8;1.14789033E8;1.026158E8;1.07102928E8
"IPOL";"Total Non Current Assets";"BS";1.67905086E8;1.67839759E8;1.60897401E8;1.70141366E8
"IPOL";"Total Non Current Liabilities Net Minority Interest";"BS";1.832391E7;2.0826057E7;2.0292402E7;2.2898504E7
"IPOL";"Total Revenue";"IS";1.97888006E8;2.39407318E8;2.27701578E8;1.93862822E8
"IPTV";"Accounts Payable";"BS";7.72791E11;9.52186E11;1.183572E12;6.18662E11
"IPTV";"Accounts Receivable";"BS";5.29205E11;6.20016E11;5.51778E11;5.66429E11
"IPTV";"Basic EPS";"IS";6.06;4.82;-2.92;-2.92
"IPTV";"Capital Expenditure";"CF";-1.462693E12;-6.22875E11;-5.46464E11;-5.52661E11
"IPTV";"Cash And Cash Equivalents";"BS";8.0753E10;2.7967E10;1.6976E10;4.9814E11
"IPTV";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.071288E12;1.014853E12;8.79546E11;2.90748E11
"IPTV";"Cost Of Revenue";"IS";2.819026E12;2.904552E12;2.251348E12;1.897057E12
"IPTV";"Current Assets";"BS";1.903351E12;2.136248E12;2.348199E12;2.706521E12
"IPTV";"Current Liabilities";"BS";1.650719E12;1.862685E12;1.902593E12;1.080133E12
"IPTV";"End Cash Position";"CF";8.0753E10;2.7967E10;1.6976E10;4.9814E11
"IPTV";"Gross Profit";"IS";8.66265E11;8.37116E11;4.27451E11;1.82419E11
"IPTV";"Net Income";"IS";2.29987E11;1.9866E11;-1.23219E11;-7.5617E10
"IPTV";"Operating Expense";"IS";3.14589E11;3.50248E11;2.53057E11;2.76827E11
"IPTV";"Operating Income";"IS";5.51676E11;4.86868E11;1.74394E11;-9.4408E10
"IPTV";"Total Assets";"BS";1.1064703E13;1.1515784E13;1.1157292E13;9.478405E12
"IPTV";"Total Equity Gross Minority Interest";"BS";7.303952E12;8.139001E12;7.813094E12;7.718018E12
"IPTV";"Total Liabilities Net Minority Interest";"BS";3.760751E12;3.376783E12;3.344198E12;1.760387E12
"IPTV";"Total Non Current Assets";"BS";9.161352E12;9.379536E12;8.809093E12;6.771884E12
"IPTV";"Total Non Current Liabilities Net Minority Interest";"BS";2.110032E12;1.514098E12;1.441605E12;6.80254E11
"IPTV";"Total Revenue";"IS";3.685291E12;3.741668E12;2.678799E12;2.079476E12
"IRRA";"Accounts Payable";"BS";2.67329294492E11;1.60926213427E11;8.7194882111E10;3.52912600842E11
"IRRA";"Accounts Receivable";"BS";2.31687692403E11;1.39132743066E11;2.07857939866E11;5.2457458068E11
"IRRA";"Basic EPS";"IS";40.0;73.0;30.68;30.68
"IRRA";"Capital Expenditure";"CF";-1.264376924E10;-2.0037359165E10;-4.437607768E9;-3.4803372802E10
"IRRA";"Cash And Cash Equivalents";"BS";2.33037390711E11;1.35294542487E11;1.16784394685E11;9.2029755812E10
"IRRA";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.47088657972E11;-1.06561074383E11;-2.8922849934E10;-3.8148382326E10
"IRRA";"Cost Of Revenue";"IS";4.43468993033E11;1.083708127773E12;5.94359461497E11;5.60497594111E11
"IRRA";"Current Assets";"BS";5.1123988471E11;5.46181192009E11;5.00617075315E11;7.96273546172E11
"IRRA";"Current Liabilities";"BS";2.91335459649E11;2.79084545848E11;2.48796363713E11;5.97877581844E11
"IRRA";"End Cash Position";"CF";2.33037390711E11;1.35294542487E11;1.16784394685E11;9.2029755812E10
"IRRA";"Gross Profit";"IS";1.20418713284E11;2.36019799157E11;1.59212080199E11;1.35806198384E11
"IRRA";"Net Income";"IS";6.05219925E10;1.12155499624E11;4.8004521732E10;5.198421281E9
"IRRA";"Operating Expense";"IS";4.177467966E10;8.6640596486E10;8.1228668442E10;1.0901166195E11
"IRRA";"Operating Income";"IS";7.8644033624E10;1.49379202671E11;7.7983411757E10;2.6794536434E10
"IRRA";"Total Assets";"BS";5.35270961113E11;7.82043517312E11;7.33925273647E11;1.05888624428E12
"IRRA";"Total Equity Gross Minority Interest";"BS";2.42331720462E11;5.02051747116E11;4.84043325586E11;4.59201214256E11
"IRRA";"Total Liabilities Net Minority Interest";"BS";2.92939240651E11;2.79991770196E11;2.49881948061E11;5.99685030024E11
"IRRA";"Total Non Current Assets";"BS";2.4031076403E10;2.35862325303E11;2.33308198332E11;2.62612698108E11
"IRRA";"Total Non Current Liabilities Net Minority Interest";"BS";1.603781002E9;9.07224348E8;1.085584348E9;1.80744818E9
"IRRA";"Total Revenue";"IS";5.63887706317E11;1.31972792693E12;7.53571541696E11;6.96303792495E11
"IRSX";"Accounts Payable";"BS";0.0;0.0;0.0;0.0
"IRSX";"Accounts Receivable";"BS";0.0;0.0;0.0;0.0
"IRSX";"Basic EPS";"IS";0.037151;0.107825;0.107825;0.107825
"IRSX";"Capital Expenditure";"CF";-1.40028455E8;-9.51316035E8;-9.51316035E8;-9.51316035E8
"IRSX";"Cash And Cash Equivalents";"BS";4.047775056E9;3.573208112E9;3.573208112E9;3.573208112E9
"IRSX";"Cash Flowsfromusedin Operating Activities Direct";"CF";6.27932869E8;5.37024501E8;5.37024501E8;5.37024501E8
"IRSX";"Cost Of Revenue";"IS";4.740071903E9;4.293195695E9;4.293195695E9;4.293195695E9
"IRSX";"Current Assets";"BS";4.586833669E9;4.771032483E9;4.771032483E9;4.771032483E9
"IRSX";"Current Liabilities";"BS";3.746711E8;6.80900532E8;6.80900532E8;6.80900532E8
"IRSX";"End Cash Position";"CF";4.047775056E9;3.573208112E9;3.573208112E9;3.573208112E9
"IRSX";"Gross Profit";"IS";2.639335859E9;3.305239006E9;3.305239006E9;3.305239006E9
"IRSX";"Net Income";"IS";1.85753424E8;5.39126307E8;5.39126307E8;5.39126307E8
"IRSX";"Operating Expense";"IS";2.363702506E9;2.634721105E9;2.634721105E9;2.634721105E9
"IRSX";"Operating Income";"IS";2.75633353E8;6.70517901E8;6.70517901E8;6.70517901E8
"IRSX";"Total Assets";"BS";5.507266248E9;6.270226008E9;6.270226008E9;6.270226008E9
"IRSX";"Total Equity Gross Minority Interest";"BS";4.680068955E9;5.279923575E9;5.279923575E9;5.279923575E9
"IRSX";"Total Liabilities Net Minority Interest";"BS";8.27197293E8;9.90302433E8;9.90302433E8;9.90302433E8
"IRSX";"Total Non Current Assets";"BS";9.20432579E8;1.499193525E9;1.499193525E9;1.499193525E9
"IRSX";"Total Non Current Liabilities Net Minority Interest";"BS";4.52526193E8;3.09401901E8;3.09401901E8;3.09401901E8
"IRSX";"Total Revenue";"IS";7.379407762E9;7.598434701E9;7.598434701E9;7.598434701E9
"ISAT";"Accounts Payable";"BS";6.57184E11;9.81761E11;8.49574E11;7.45799E11
"ISAT";"Accounts Receivable";"BS";2.55676E12;2.027161E12;2.332767E12;3.139479E12
"ISAT";"Basic EPS";"IS";-131.9;1242.35;587.41;558.92
"ISAT";"Capital Expenditure";"CF";-7.630463E12;-9.484354E12;-1.0429036E13;-1.3009489E13
"ISAT";"Cash And Cash Equivalents";"BS";1.782246E12;3.789006E12;9.50788E12;5.189573E12
"ISAT";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.1047901E13;1.0971911E13;1.5676831E13;1.7680485E13
"ISAT";"Cost Of Revenue";"IS";1.216554E13;1.3580102E13;2.1149374E13;2.108488E13
"ISAT";"Current Assets";"BS";9.594951E12;1.1499439E13;1.8683115E13;1.5479659E13
"ISAT";"Current Liabilities";"BS";2.2658094E13;2.8658152E13;3.5874074E13;3.4134343E13
"ISAT";"End Cash Position";"CF";1.782246E12;3.789006E12;9.50788E12;5.189573E12
"ISAT";"Gross Profit";"IS";1.5760121E13;1.7808209E13;2.5602945E13;3.0143902E13
"ISAT";"Net Income";"IS";-7.16719E11;6.750873E12;4.723415E12;4.506392E12
"ISAT";"Operating Expense";"IS";1.4170805E13;1.4126684E13;1.9837423E13;2.0827101E13
"ISAT";"Operating Income";"IS";1.589316E12;3.681525E12;5.765522E12;9.316801E12
"ISAT";"Total Assets";"BS";6.277874E13;6.3397148E13;1.13657346E14;1.14722249E14
"ISAT";"Total Equity Gross Minority Interest";"BS";1.2913396E13;1.0302802E13;3.136859E13;3.3708792E13
"ISAT";"Total Liabilities Net Minority Interest";"BS";4.9865344E13;5.3094346E13;8.2288756E13;8.1013457E13
"ISAT";"Total Non Current Assets";"BS";5.3183789E13;5.1897709E13;9.4974231E13;9.924259E13
"ISAT";"Total Non Current Liabilities Net Minority Interest";"BS";2.720725E13;2.4436194E13;4.6414682E13;4.6879114E13
"ISAT";"Total Revenue";"IS";2.7925661E13;3.1388311E13;4.6752319E13;5.1228782E13
"ISSP";"Accounts Payable";"BS";3.0067E10;3.87828E11;2.59285E11;2.69867E11
"ISSP";"Accounts Receivable";"BS";8.48299E11;1.019584E12;1.159861E12;1.134793E12
"ISSP";"Basic EPS";"IS";24.89;68.8;43.29;70.5
"ISSP";"Capital Expenditure";"CF";-4.7061E10;-1.11557E11;-1.08677E11;-6.6043E10
"ISSP";"Cash And Cash Equivalents";"BS";5.9543E10;5.0092E10;5.0178E10;1.76938E11
"ISSP";"Cash Flowsfromusedin Operating Activities Direct";"CF";3.50585E11;-1.10281E11;-3.1546E10;2.01569E11
"ISSP";"Cost Of Revenue";"IS";3.217408E12;4.258794E12;5.497334E12;5.387142E12
"ISSP";"Current Assets";"BS";3.113612E12;4.422689E12;4.40141E12;5.074574E12
"ISSP";"Current Liabilities";"BS";2.162323E12;2.761503E12;2.606899E12;2.497358E12
"ISSP";"End Cash Position";"CF";5.9543E10;5.0092E10;5.0178E10;1.76938E11
"ISSP";"Gross Profit";"IS";5.58122E11;1.120014E12;7.58611E11;1.068187E12
"ISSP";"Net Income";"IS";1.75825E11;4.86062E11;3.0586E11;4.98087E11
"ISSP";"Operating Expense";"IS";1.74121E11;2.78489E11;1.12262E11;1.92056E11
"ISSP";"Operating Income";"IS";3.84001E11;8.41525E11;6.46349E11;8.76131E11
"ISSP";"Total Assets";"BS";6.076604E12;7.097322E12;7.405931E12;7.971708E12
"ISSP";"Total Equity Gross Minority Interest";"BS";3.33534E12;3.787113E12;4.144535E12;4.618346E12
"ISSP";"Total Liabilities Net Minority Interest";"BS";2.741264E12;3.310209E12;3.261396E12;3.353362E12
"ISSP";"Total Non Current Assets";"BS";2.962992E12;2.674633E12;3.004521E12;2.897134E12
"ISSP";"Total Non Current Liabilities Net Minority Interest";"BS";5.78941E11;5.48706E11;6.54497E11;8.56004E11
"ISSP";"Total Revenue";"IS";3.77553E12;5.378808E12;6.255945E12;6.455329E12
"ITMA";"Basic EPS";"IS";0.0141;0.0141;0.0341;0.0022
"ITMA";"Cash And Cash Equivalents";"BS";175872.0;175872.0;217902.0;270630.0
"ITMA";"Cash Flowsfromusedin Operating Activities Direct";"CF";-244805.0;-244805.0;-493089.0;-419803.0
"ITMA";"Cost Of Revenue";"IS";0.0;0.0;27978.0;2537.0
"ITMA";"Current Assets";"BS";292035.0;292035.0;326286.0;497265.0
"ITMA";"Current Liabilities";"BS";860299.0;860299.0;1601434.0;1167535.0
"ITMA";"End Cash Position";"CF";175872.0;175872.0;217902.0;270630.0
"ITMA";"Gross Profit";"IS";204458.0;204458.0;170254.0;243106.0
"ITMA";"Net Income";"IS";1.2258909E7;1.2258909E7;3.0690217E7;2185754.0
"ITMA";"Operating Expense";"IS";116842.0;116842.0;129324.0;207265.0
"ITMA";"Operating Income";"IS";87616.0;87616.0;40930.0;35841.0
"ITMA";"Total Assets";"BS";1.82973654E8;1.82973654E8;2.19179977E8;2.26695921E8
"ITMA";"Total Equity Gross Minority Interest";"BS";1.72248454E8;1.72248454E8;2.09524281E8;2.11604532E8
"ITMA";"Total Liabilities Net Minority Interest";"BS";1.07252E7;1.07252E7;9655696.0;1.5091389E7
"ITMA";"Total Non Current Assets";"BS";1.82681619E8;1.82681619E8;2.18853691E8;2.26198656E8
"ITMA";"Total Non Current Liabilities Net Minority Interest";"BS";9864901.0;9864901.0;8054262.0;1.3923854E7
"ITMA";"Total Revenue";"IS";204458.0;204458.0;198232.0;245643.0
"ITMG";"Accounts Payable";"BS";6.2342E7;8.5262E7;1.44276E8;1.09951E8
